slug,name,origin,rating,roaster,aroma,acid_or_milk,body,flavor,aftertaste,desc_1,desc_2,desc_3,label
https://www.coffeereview.com/review/el-salvador-unicorn/,El Salvador Unicorn,"El Bálsamo Quetzaltepec growing region, El Salvador",93,Drink Coffee Do Stuff,9.0,9.0,8.0,9.0,8.0,"Sweetly-tart, elegantly fruit-driven. Lychee, cocoa nib, Fig Newton, star jasmine, cedar in aroma and cup. Brightly sweet-tart structure with juicy acidity; crisp, satiny mouthfeel. Cocoa nib and date lead in the resonant finish.","Produced by Anny Ruth Pimentel of Finca Loma La Gloria entirely of the Bourbon variety of Arabica, and processed by the natural method (dried in the whole fruit). Drink Coffee Do Stuff operates a roastery in Truckee, California and a coffee shop in nearby Incline Village, Nevada. Visit www.drinkcoffeedostuff.com for more information.","A fruity, crisply cocoa-toned natural-processed El Salvador cup produced exclusively for Drink Coffee Do Stuff.","9.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/alishan-washed/,Alishan Washed,"Alishan growing region, Taiwan",93,Grass Coffee Roaster,9.0,8.0,9.0,9.0,8.0,"Balanced, gently bright. Red grape, almond, cedar, narcissus, baking chocolate in aroma and cup. Sweet-toned structure with brisk acidity; full, creamy mouthfeel. The short finish leads with notes of red grape and baking chocolate, rounding to sweet almond in the long with undertones of cedar.","Produced at Four Elements Farm in Alishan, Taiwan, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Grass Coffee Roaster is a specialty coffee roaster based in Yilan, Taiwan. Visit www.grasscoffee.com.tw for more information.","A balanced, attractive washed Alishan cup, sweet and chocolaty, enlivened by spicy floral tones throughout.","9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-wush-wush-black-honey-lot-2/,Ethiopia Wush Wush Black Honey Lot 2,"Guji Zone, Oromia Region, southern Ethiopia",93,RamsHead Coffee Roasters,9.0,8.0,9.0,9.0,8.0,"Floral and richly fruit-toned. Guava, tea rose, sage, pralines, cane sugar in aroma and cup. Sweet-tart structure with winy acidity; full, syrupy mouthfeel. The rich finish leads with notes of tea rose and guava, supported by cane sugar.","Produced by smallholding farmers entirely of the indigenous Ethiopian Wush Wush variety of Arabica, and processed at Dinkalem Ademe’s washing station by the honey method, in which the skins are removed from the fruit but some of the fruit flesh is allowed to dry on the beans. RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana natives Caleb and Laura Walker that specializes in direct trade microlot coffees. For more information, visit www.ramsheadcoffee.com.","A crisply juicy, rich-toned, fruit- and floral-laden honey-processed Wush Wush, offered at a great valueClick here for more information about coffees from Ethiopia.","9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/alishan-natural/,Alishan Natural,"Alishan growing region, Taiwan",91,Grass Coffee Roaster,8.0,8.0,9.0,9.0,7.0,"Crisply sweet, delicately fruity. Persimmon, hazelnut, tiger lily, fresh-cut fir, brown sugar in aroma and cup. Sweet structure with brisk acidity; syrupy-smooth mouthfeel. The wood-framed finish is crisply sweet into the long.","Produced at Four Elements Farm in Alishan, Taiwan, and processed by the natural method (dried in the whole fruit). Grass Coffee Roaster is a specialty coffee roaster based in Yilan, Taiwan. Visit www.grasscoffee.com.tw for more information.","A friendly, accessible Taiwan-grown coffee characterized by richly sweet nut and crisp aromatic wood suggestions.","8.0,8.0,9.0,9.0,7.0"
https://www.coffeereview.com/review/guatemala-el-injerto-pacamara-3/,Guatemala El Injerto Pacamara,"La Libertad, Huehuetenango Department, Guatemala",94,Equator Coffees,9.0,9.0,9.0,9.0,8.0,"Complex, multi-layered, resonantly deep. Dark chocolate, summer savory herb, creme brulee, Asian pear, violet in aroma and cup. Sweet-savory structure with richly bittersweet acidity; syrupy-smooth mouthfeel. Crisply chocolaty finish supported by Asian pear and summer savory notes.","Produced by Arturo Aguirre of El Injerto Farm entirely of the big-beaned Pacamara variety of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed before beans are dried). Founded in 1995 by Brooke McDonnell and Helen Russell, Equator Coffees operates retail stores in the San Francisco Bay Area and southern California and provides coffee to hundreds of wholesale accounts. Visit www.equatorcoffees.com or call 800-809-7687 for more information.","A fine umami-tending cup with equal impulses toward savory and sweet, contributing impressive depth and complexity to the profile.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/honduras-roberto-figueroa/,Honduras Roberto Figueroa,"Santa Barbara Department, Honduras",93,Flower Child Coffee,9.0,9.0,8.0,9.0,8.0,"Savory leaning, complexly sweet. Jackfruit, black sesame, freesia, agave syrup, fresh-cut oak in aroma and cup. Savory-sweet structure with juicy, apple-toned malic acidity; crisp, dry Vermouth-like mouthfeel. Quiet finish with notes of jackfruit and black sesame.","Produced by Roberto Figueroa entirely of the Pacas variety of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Flower Child Coffee is a specialty roasted based in Oakland, California. Visit www.flowerchildcoffee.com.","A richly nuanced Pacas cup from Honduras, paradoxically both savory yet bright, with undertones of spicy florals.","9.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/guatemala-tojquia/,Guatemala Tojquia,"Tojquia, Huehuetenango Department, Guatemala",93,Wonderstate Coffee,8.0,9.0,9.0,9.0,8.0,"Vibrant, elegantly layered. Pink grapefruit, papaya, cocoa nib, dried hibiscus, cedar in aroma and cup. Sweet-toned with bright acidity; lush mouthfeel. Clean, lingering finish.","Produced by Porfirio Velasquez in partnership with smallholding members of CODECH (Coordinadora de Organizaciones de Desarrollo Concepción Huista) from trees of the Bourbon, Caturra, and Sarchimor varieties of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Certified USDA organic. Wonderstate Coffee, formerly Kickapoo Coffee, is an award-winning roaster based in rural Wisconsin known for its commitment to guaranteeing higher pay for farmers and being the country’s first 100% solar-powered roastery. Visit wonderstate.com for more information.","A deeply satisfying, classic washed Guatemala cup that is both unassuming and confident, with notes of sweet citrus, cocoa, tart florals and rich aromatic wood notes.","8.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/guatemala-don-angel/,Guatemala Don Angel,"La Libertad, Huehuetenango Department, Guatemala",92,Bird Rock Coffee Roasters,8.0,9.0,8.0,9.0,8.0,"Sweetly tart, high-toned. Pie cherry, baking chocolate, cane sugar, almond, a hint of narcissus in aroma and cup. Tart-leaning structure with juicy acidity; delicately satiny mouthfeel. The clean, refreshing finish is centered around tart fruit notes.","Produced by Renardo Ovalle Vides of Finca Don Angel, from trees of the Bourbon, Caturra and San Ramon varieties of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was named the “2012 Micro-Roaster of the Year” by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","A bright, juicy Guatemala cup with tart fruit, sweet nut, and spicy flowers.","8.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/el-salvador-la-lagunita/,El Salvador La Lagunita,"Apaneca-Ilamatepec growing region, El Salvador",92,Chromatic Coffee,9.0,8.0,8.0,9.0,8.0,"Deeply chocolaty, richly sweet. Dark chocolate, cantaloupe, pipe tobacco, hazelnut, cedar in aroma and cup. Sweet structure with brisk acidity; crisp, velvety mouthfeel. The finish consolidates to notes of pipe tobacco and hazelnut.","Produced by Gloria Rodriguez of Finca Nejapa (La Lagunita microlot), entirely of the Red Bourbon variety of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Chromatic Coffee prides itself in doing everything in-house and meticulously, from printing its attractive bags to modifying equipment to sourcing and roasting its fine coffees. Visit www.chromaticcoffee.com for more information. ","A nuanced, rich El Salvador cup centered around dark chocolate and melon, complicated by notes of fresh, sweet tobacco.","9.0,8.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/el-salvador-finca-santa-elena-el-corzo-pacamara/,El Salvador Finca Santa Elena El Corozo Pacamara,"Apaneca-Ilamatepec growing region, El Salvador",92,GK Coffee,8.0,8.0,9.0,9.0,8.0,"Crisply chocolaty, sweetly herb-toned. Cocoa nib, orange zest, fennel, red apple, cedar in aroma and cup. Sweet-savory structure with citrusy acidity; very full, satiny mouthfeel. The finish leads with notes of cocoa nib and orange zest.","Produced by Don Fernando Lima of Finca Santa Elena entirely of the big-beaned Pacamara variety of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected]","A balanced, crisply sweet, chocolate- and citrus-driven El Salvador Pacamara cup.","8.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/panama-mama-cata-typica/,Panama Mama Cata Typica,"Boquete growing region, Panama",92,Small Eyes Cafe,9.0,8.0,8.0,9.0,8.0,"Crisply sweet, deeply nut-toned. Dried apricot, saltwater taffy, cocoa powder, cashew, maple syrup in aroma and cup. Sweet-savory structure with brisk acidity; delicate, silky mouthfeel. Cocoa powder and cashew lead in the quiet finish.","Produced by Jose David Garrido of Mama Cata Estate entirely of the Typica variety of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Small Eyes Café is a small, family-owned coffee shop in Yilan, Taiwan, specializing in artisanally roasted specialty coffee and homemade desserts. Visit https://www.facebook.com/Smalleyescafe for more information.","A sweetly nutty, intriguingly savory Panama Typica animated by notes of dried stone fruit and salty-sweet candy.","9.0,8.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/guatemala-valenton/,Guatemala Valentón,"Villa Canales, Guatemala Department, Guatemala",91,Speckled Ax,8.0,9.0,8.0,9.0,7.0,"Very sweet, intricately balanced. Milk chocolate, pineapple, nougat, oak, lily in aroma and cup. Sweet-toned with very balanced acidity; crisp, lightly satiny mouthfeel. There’s a hint of sweet chocolate in the gently drying finish that’s predominated by aromatic wood notes.","Produced by Elda Argueta, a smallholding farmer in San Jose El Valentón, from trees of the Caturra and Pache Verde varieties of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Speckled Ax is a roaster based in Portland, Maine, specializing in high-quality certified organic and small-lot coffees. The company roasts in a vintage wood-fired Petroncini roaster with the goal of highlighting each coffee’s best attributes. Visit www.speckledax.com for more information.","A friendly, accessible Guatemala cup, sweetly chocolaty and richly floral.","8.0,9.0,8.0,9.0,7.0"
https://www.coffeereview.com/review/nicaragua-jinotega-fincas-mierisch-la-escondida-red-pacamara/,Nicaragua Jinotega Fincas Mierisch La Escondida Red Pacamara,"Jinotega Department, Nicaragua",92,Sucré Beans,8.0,9.0,8.0,9.0,8.0,"Sweetly savory, uniquely composed. Ripe tomato, Meyer lemon zest, caramel, baking chocolate, redwood in aroma and cup. Savory-sweet structure with delicately bright acidity; silky-smooth mouthfeel. Caramel and Meyer lemon zest lead in the sweetly tart finish.","Produced by the Mierisch family entirely of the Red Pacamara variety of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Self-taught roaster Sean Tung is interested in bringing medium-roast coffee with depth and balance to his customers at Sucré Beans, a roastery and café in Taipei, Taiwan. For more information, visit www.facebook.com/SUCREBEANS/.","An unusually structured Nicaragua Red Pacamara cup with umami-like notes as a throughline and bright citrus underneath, both supported by a caramelly sweetness.","8.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/costa-rica-finca-san-luis/,Costa Rica Finca San Luis,"Santa Maria de Dota, Tarrazu growing region, Costa Rica",91,Tico Coffee Roasters,8.0,9.0,8.0,9.0,7.0,"Crisp, nutty, sweetly herb-toned. Lemon balm, praline, golden raisin, baking chocolate, magnolia in aroma and cup. Richly sweet structure with balanced, high-toned acidity; crisp, satiny mouthfeel. Gently drying finish with notes of cocoa-toned raisin and praline.","Produced by Daniela and Tatiana Gutierrez of Finca San Luis from trees of the Caturra and Catuai varieties of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Tico Coffee’s co-founder Mariana Faerron is from Costa Rica, and the term “Tico” describes a Costa Rica native. The company she created with her husband Thomas specializes in direct trade coffees from small farms all over the world. Visit www.ticoroasters.com for more information.","A classic washed Costa Rica cup: deeply sweet, richly nutty, with especially invigorating acidity, both balanced and lively.","8.0,9.0,8.0,9.0,7.0"
